transaction_id,merchant_id,customer_id,transaction_ts,amount,currency,status,payment_channel
T1001782,M117,C01041,2026-09-15 09:36:10,1617.25,INR,SUCCESS,QR
T1001783,M104,C00775,2026-09-15 17:13:11,2078.29,INR,SUCCESS,POS
T1001784,M122,C02599,2026-09-15 08:52:17,2920.93,INR,SUCCESS,ONLINE
T1001785,M109,C02499,2026-09-15 20:33:57,35622.02,INR,SUCCESS,ONLINE
T1001786,M104,C02437,2026-09-15 14:01:19,5870.46,INR,SUCCESS,POS
T1001787,M112,C01422,2026-09-15 13:55:06,26338.86,INR,SUCCESS,ONLINE
T1001788,M109,C02744,2026-09-15 12:37:16,34618.82,INR,SUCCESS,POS
T1001789,M117,C02737,2026-09-15 17:35:34,4737.72,INR,SUCCESS,QR
T1001790,M122,C00098,2026-09-15 20:28:37,2357.18,INR,SUCCESS,POS
T1001791,M107,C00672,2026-09-15 08:09:11,6484.57,INR,SUCCESS,QR
T1001792,M101,C02597,2026-09-15 19:43:22,51968.26,INR,SUCCESS,ONLINE
T1001793,M118,C02370,2026-09-15 19:19:22,51774.37,INR,SUCCESS,QR
T1001794,M112,C02326,2026-09-15 09:43:30,64984.07,INR,SUCCESS,POS
T1001795,M117,C00743,2026-09-15 17:03:27,3725.69,INR,SUCCESS,ONLINE
T1001796,M105,C01764,2026-09-15 21:14:25,4960.94,INR,SUCCESS,ONLINE
T1001797,M116,C01983,2026-09-15 12:22:17,3350.54,INR,SUCCESS,POS
T1001798,M104,C02140,2026-09-15 18:09:13,3686.00,INR,SUCCESS,POS
T1001799,M103,C01207,2026-09-15 18:48:51,6164.79,INR,SUCCESS,ONLINE
T1001800,M115,C01356,2026-09-15 20:26:00,1423.31,INR,SUCCESS,POS
T1001801,M102,C00556,2026-09-15 13:35:51,581.22,INR,SUCCESS,ONLINE
T1001802,M124,C02371,2026-09-15 21:01:31,7326.94,INR,SUCCESS,QR
T1001803,M110,C00964,2026-09-15 11:21:53,77802.34,INR,FAILED,POS
T1001804,M111,C01792,2026-09-15 17:54:53,589.65,INR,SUCCESS,POS
T1001805,M112,C01806,2026-09-15 17:49:19,15421.37,INR,SUCCESS,QR
T1001806,M104,C01492,2026-09-15 13:44:08,2887.65,INR,SUCCESS,POS
T1001807,M120,C01838,2026-09-15 12:40:11,1378.19,INR,SUCCESS,POS
T1001808,M116,C02255,2026-09-15 11:10:57,3448.72,INR,SUCCESS,ONLINE
T1001809,M112,C01758,2026-09-15 19:11:01,20174.09,INR,SUCCESS,ONLINE
T1001810,M117,C00202,2026-09-15 10:30:44,14231.34,INR,SUCCESS,ONLINE
T1001811,M102,C01591,2026-09-15 16:55:23,2780.65,INR,SUCCESS,POS
T1001812,M121,C00957,2026-09-15 13:17:30,3236.89,INR,SUCCESS,ONLINE
T1001813,M114,C01993,2026-09-15 13:34:31,9794.80,INR,FAILED,POS
T1001814,M104,C02760,2026-09-15 16:23:47,1816.96,INR,SUCCESS,QR
T1001815,M119,C01307,2026-09-15 12:59:19,19945.33,INR,SUCCESS,ONLINE
T1001816,M114,C00122,2026-09-15 13:48:57,558.55,INR,SUCCESS,POS
T1001817,M110,C02425,2026-09-15 09:53:16,61086.19,INR,SUCCESS,POS
T1001818,M110,C01268,2026-09-15 12:56:18,75500.54,INR,SUCCESS,ONLINE
T1001819,M117,C02419,2026-09-15 11:06:19,15950.85,INR,SUCCESS,ONLINE
T1001820,M102,C00676,2026-09-15 11:11:29,646.60,INR,SUCCESS,POS
T1001821,M108,C00260,2026-09-15 10:24:40,9870.44,INR,SUCCESS,QR
T1001822,M111,C02091,2026-09-15 20:46:15,1606.82,INR,SUCCESS,POS
T1001823,M102,C01222,2026-09-15 10:19:24,151.65,INR,SUCCESS,ONLINE
T1001824,M110,C02880,2026-09-15 16:45:43,59032.52,INR,SUCCESS,POS
T1001825,M117,C01764,2026-09-15 19:13:41,15428.42,INR,SUCCESS,QR
T1001826,M106,C01106,2026-09-15 09:46:57,1019.31,INR,SUCCESS,POS
T1001827,M124,C00327,2026-09-15 12:01:31,9218.13,INR,SUCCESS,POS
T1001828,M105,C00531,2026-09-15 21:17:02,2394.16,INR,SUCCESS,POS
T1001829,M120,C02755,2026-09-15 14:05:32,2418.98,INR,SUCCESS,QR
T1001830,M101,C02775,2026-09-15 09:49:02,26979.46,INR,SUCCESS,ONLINE
T1001831,M100,C01032,2026-09-15 15:47:12,3003.86,INR,SUCCESS,ONLINE
T1001832,M111,C00696,2026-09-15 20:06:08,1873.89,INR,SUCCESS,POS
T1001833,M106,C01763,2026-09-15 14:22:48,1994.18,INR,SUCCESS,QR
T1001834,M102,C00189,2026-09-15 19:08:39,2179.05,INR,SUCCESS,ONLINE
T1001835,M113,C00732,2026-09-15 18:18:47,1364.02,INR,SUCCESS,QR
T1001836,M120,C02611,2026-09-15 09:55:48,2161.84,INR,SUCCESS,QR
T1001837,M122,C01076,2026-09-15 12:33:15,1780.61,INR,SUCCESS,POS
T1001838,M116,C01218,2026-09-15 11:56:35,1636.23,INR,SUCCESS,QR
T1001839,M104,C02451,2026-09-15 14:19:38,4615.48,INR,SUCCESS,ONLINE
T1001840,M120,C02452,2026-09-15 13:07:52,233.64,INR,SUCCESS,POS
T1001841,M117,C00668,2026-09-15 18:10:03,658.25,INR,SUCCESS,POS
T1001842,M117,C01253,2026-09-15 14:21:23,3427.39,INR,SUCCESS,QR
T1001843,M121,C00987,2026-09-15 16:37:05,48507.72,INR,SUCCESS,ONLINE
T1001844,M117,C01669,2026-09-15 10:08:56,12371.42,INR,SUCCESS,POS
T1001845,M121,C00588,2026-09-15 19:07:20,10942.39,INR,SUCCESS,ONLINE
T1001846,M104,C02746,2026-09-15 16:26:27,1734.41,INR,REVERSED,ONLINE
T1001847,M102,C02710,2026-09-15 17:30:30,706.34,INR,SUCCESS,QR
T1001848,M113,C01360,2026-09-15 11:12:52,2328.55,INR,FAILED,QR
T1001849,M103,C02480,2026-09-15 19:16:24,10539.76,INR,SUCCESS,QR
T1001850,M115,C00143,2026-09-15 20:18:57,5715.28,INR,FAILED,ONLINE
T1001851,M108,C02416,2026-09-15 10:03:54,11318.78,INR,SUCCESS,QR
T1001852,M104,C02838,2026-09-15 15:23:35,3190.29,INR,SUCCESS,ONLINE
T1001853,M117,C01143,2026-09-15 22:14:07,17758.11,INR,SUCCESS,POS
T1001854,M105,C01896,2026-09-15 17:17:04,3140.60,INR,SUCCESS,POS
T1001855,M110,C00161,2026-09-15 14:07:24,74858.95,INR,SUCCESS,QR
T1001856,M108,C00544,2026-09-15 12:00:42,18195.52,INR,SUCCESS,POS
T1001857,M104,C02226,2026-09-15 16:10:02,3903.68,INR,SUCCESS,POS
T1001858,M105,C02267,2026-09-15 19:48:55,902.05,INR,SUCCESS,POS
T1001859,M105,C01874,2026-09-15 15:33:19,2663.20,INR,SUCCESS,POS
T1001860,M112,C02394,2026-09-15 12:08:58,43472.94,INR,FAILED,POS
T1001861,M117,C00145,2026-09-15 15:15:37,16270.24,INR,REVERSED,QR
T1001862,M100,C00762,2026-09-15 11:08:51,3469.09,USDD,SUCCESS,QR
T1001863,M105,C01919,2026-09-15 20:05:18,157.96,INR,SUCCESS,POS
T1001864,M117,C01822,2026-09-15 10:18:38,13554.61,INR,SUCCESS,POS
T1001865,M105,C01544,2026-09-15 18:04:46,4850.31,INR,SUCCESS,QR
T1001866,M108,C02365,2026-09-15 20:13:18,13584.56,INR,SUCCESS,ONLINE
T1001867,,C02559,2026-09-16 11:32:35,791.97,INR,REVERSED,POS
T1001868,M114,C00092,2026-09-16 11:04:33,13921.69,INR,FAILED,QR
T1001869,M120,C00212,2026-09-16 18:34:55,3539.54,INR,SUCCESS,POS
T1001870,M100,C01535,2026-09-16 13:07:24,1146.14,INR,SUCCESS,ONLINE
T1001871,M105,C02710,2026-09-16 09:48:41,552.04,INR,REVERSED,ONLINE
T1001872,M105,C01165,2026-09-16 19:44:01,1726.82,INR,SUCCESS,POS
T1001873,M105,C00197,2026-09-16 10:32:58,2367.59,INR,FAILED,ONLINE
T1001874,M105,C02966,2026-09-16 18:46:04,1758.54,INR,SUCCESS,ONLINE
T1001875,M120,C01172,2026-09-16 10:49:57,3422.52,INR,SUCCESS,POS
T1001876,M103,C02891,2026-09-16 09:23:06,6740.55,INR,SUCCESS,QR
T1001877,M111,C02368,2026-09-16 12:58:50,1785.73,INR,SUCCESS,POS
T1001878,M104,C01019,2026-09-16 12:00:51,3561.67,INR,SUCCESS,POS
T1001879,M114,C01608,2026-09-16 13:10:44,13462.27,INR,SUCCESS,ONLINE
T1001880,M100,C02239,2026-09-16 12:17:02,1428.20,INR,SUCCESS,ONLINE
T1001881,M117,C02812,2026-09-16 09:31:14,9331.61,INR,SUCCESS,POS
T1001882,M115,C01300,2026-09-16 19:27:18,4455.52,INR,SUCCESS,QR
T1001883,M121,C00377,2026-09-16 18:30:05,79443.13,INR,SUCCESS,ONLINE
T1001884,M101,C01701,2026-09-16 13:43:57,35542.24,INR,SUCCESS,ONLINE
T1001885,M122,C01202,2026-09-16 13:31:57,529.20,INR,SUCCESS,POS
T1001886,M113,C01252,2026-09-16 17:36:34,2412.60,INR,FAILED,POS
T1001887,M122,C00002,2026-09-16 20:20:04,1863.59,INR,SUCCESS,ONLINE
T1001888,M121,C01955,2026-09-16 08:26:16,85255.10,INR,REVERSED,ONLINE
T1001889,M108,C02955,2026-09-16 16:39:29,2872.58,INR,SUCCESS,ONLINE
T1001890,M113,C00458,2026-09-16 14:19:42,2701.75,INR,SUCCESS,QR
T1001891,M111,C02093,2026-09-16 11:38:22,2838.34,INR,SUCCESS,QR
T1001892,M102,C00384,2026-09-16 13:33:01,507.11,INR,SUCCESS,QR
T1001893,M107,C00833,2026-09-16 14:43:28,8527.38,INR,SUCCESS,ONLINE
T1001894,M113,C00898,2026-09-16 13:40:08,1395.83,INR,SUCCESS,ONLINE
T1001895,M118,C01318,2026-09-16 22:33:40,30769.20,INR,SUCCESS,POS
T1001896,M108,C01010,2026-09-16 11:15:48,15096.51,INR,SUCCESS,POS
T1001897,M109,C00188,2026-09-16 17:03:33,45673.89,INR,SUCCESS,ONLINE
T1001898,M112,C01263,2026-09-16 16:35:07,68514.74,INR,SUCCESS,ONLINE
T1001899,M104,C02490,2026-09-16 13:10:18,2760.83,INR,SUCCESS,ONLINE
T1001900,M101,C00748,2026-09-16 16:48:41,76110.52,INR,SUCCESS,QR
T1001901,M115,C02842,2026-09-16 22:52:56,4461.19,INR,SUCCESS,ONLINE
T1001902,M119,C02140,2026-09-16 19:07:58,57498.73,INR,SUCCESS,POS
T1001903,M111,C00540,2026-09-16 18:45:30,3145.71,INR,SUCCESS,QR
T1001904,M107,C01253,2026-09-16 19:44:01,10631.27,INR,REVERSED,QR
T1001905,M100,C01537,2026-09-16 22:55:01,252.08,INR,SUCCESS,POS
T1001906,M103,C02504,2026-09-16 12:48:08,7753.05,INR,SUCCESS,POS
T1001907,M999,C00122,2026-09-16 18:53:45,4389.04,INR,FAILED,POS
T1001908,M104,C02543,2026-09-16 14:53:31,1166.22,INR,SUCCESS,QR
T1001909,M103,C00389,2026-09-16 20:38:12,6138.79,INR,SUCCESS,POS
T1001910,M113,C01164,2026-09-16 20:31:48,1674.65,INR,FAILED,POS
T1001911,M104,C01733,2026-09-16 11:51:00,2217.21,INR,SUCCESS,ONLINE
T1001912,M101,C02924,2026-09-16 22:34:17,88597.63,INR,SUCCESS,POS
T1001913,M113,C02358,2026-09-16 20:58:49,1944.89,INR,SUCCESS,ONLINE
T1001914,M100,C00691,2026-09-16 17:24:44,2975.59,INR,FAILED,ONLINE
T1001915,M122,C02888,2026-09-16 20:33:41,2927.61,INR,FAILED,ONLINE
T1001916,M109,C02823,2026-09-16 11:03:06,15928.12,INR,FAILED,ONLINE
T1001917,M118,C00480,2026-09-16 18:45:44,45638.81,INR,SUCCESS,ONLINE
T1001918,M122,C02739,2026-09-16 13:30:11,884.83,INR,SUCCESS,POS
T1001919,M113,C00663,2026-09-16 14:07:29,1722.78,INR,REVERSED,POS
T1001920,M111,C02253,2026-09-16 13:20:27,2612.02,INR,SUCCESS,POS
T1001921,M101,C00991,2026-09-16 12:41:48,27574.60,INR,SUCCESS,POS
T1001922,M105,C00018,2026-09-16 22:27:59,4406.92,INR,SUCCESS,QR
T1001923,M112,C00585,2026-09-16 14:02:49,5957.39,INR,SUCCESS,ONLINE
T1001924,M104,C00425,2026-09-16 08:09:20,5371.46,INR,SUCCESS,ONLINE
T1001925,M121,C01906,2026-09-16 15:04:13,31288.08,INR,SUCCESS,ONLINE
T1001926,M100,C00416,2026-09-16 20:05:39,3579.00,INR,FAILED,POS
T1001927,M115,C00792,2026-09-16 15:22:44,4186.20,INR,SUCCESS,ONLINE
T1001928,M103,C02029,2026-09-16 10:04:48,5272.26,INR,SUCCESS,POS
T1001929,M100,C00872,2026-09-16 14:06:05,1213.51,INR,SUCCESS,POS
T1001930,M116,C02643,2026-09-16 09:26:24,4924.56,INR,SUCCESS,POS
T1001931,M112,C01561,2026-09-16 12:24:13,60526.87,INR,SUCCESS,ONLINE
T1001932,M122,C01346,2026-09-16 14:23:01,2231.00,INR,SUCCESS,POS
T1001933,M108,C02768,2026-09-16 20:20:09,11230.36,INR,REVERSED,QR
T1001934,M122,C00143,2026-09-16 20:28:21,1734.76,INR,SUCCESS,POS
T1001935,M109,C02423,2026-09-16 15:01:36,22511.85,INR,SUCCESS,ONLINE
T1001936,M122,C00098,2026-09-16 23:25:24,1315.26,INR,SUCCESS,POS
T1001937,M105,C01078,2026-09-16 09:05:31,1286.95,INR,SUCCESS,POS
T1001938,M108,C02733,2026-09-16 18:45:24,8813.07,INR,SUCCESS,POS
T1001939,M108,C00427,2026-09-16 09:02:45,16226.39,INR,SUCCESS,ONLINE
T1001940,M108,C00947,2026-09-16 18:58:01,16237.93,INR,SUCCESS,ONLINE
T1001941,M115,C00094,2026-09-16 13:09:18,3041.97,INR,SUCCESS,QR
T1001942,M103,C01273,2026-09-16 16:26:22,5407.33,INR,SUCCESS,ONLINE
T1001943,M107,C01243,2026-09-16 19:28:06,5170.82,INR,SUCCESS,POS
T1001944,M113,C02527,2026-09-16 15:05:40,1872.29,INR,SUCCESS,ONLINE
T1001945,M108,C01992,2026-09-16 10:07:04,15412.00,INR,SUCCESS,POS
T1001946,M102,C02239,2026-09-16 12:02:21,2103.11,INR,SUCCESS,POS
T1001947,M116,C02374,2026-09-16 07:58:46,2199.36,INR,SUCCESS,QR
T1001948,M117,C01914,2026-09-16 14:22:18,14680.51,INR,SUCCESS,POS
T1001949,M115,C02437,2026-09-16 17:25:38,2150.15,INR,SUCCESS,ONLINE
T1001950,M121,C02059,2026-09-16 20:14:21,26085.68,INR,SUCCESS,POS
T1001951,M104,C02992,2026-09-16 13:43:27,4719.31,INR,SUCCESS,POS
T1001952,M102,C02270,2026-09-16 09:46:38,1400.29,INR,SUCCESS,POS
T1001953,M117,C00782,2026-09-16 14:46:55,17573.49,INR,SUCCESS,QR
T1001954,M101,C00557,2026-09-16 16:24:55,42624.89,INR,SUCCESS,POS
T1001955,M113,C02019,2026-09-16 14:29:15,951.12,INR,SUCCESS,POS
T1001956,M116,C01644,2026-09-16 17:21:22,2088.17,INR,REVERSED,ONLINE
T1001957,M108,C02988,2026-09-16 12:05:57,6744.80,INR,SUCCESS,POS
T1001958,M111,C01852,2026-09-16 20:54:32,2378.70,INR,SUCCESS,QR
T1001959,M124,C02893,2026-09-16 22:18:26,6704.48,INR,SUCCESS,QR
T1001960,M115,C00021,2026-09-16 21:36:05,1212.66,INR,SUCCESS,POS
T1001961,M122,C02135,2026-09-16 14:22:08,2528.23,INR,SUCCESS,ONLINE
T1001962,M108,C00256,2026-09-16 10:13:20,7782.50,INR,SUCCESS,QR
T1001963,M117,C01768,2026-09-16 21:42:19,19258.06,INR,SUCCESS,ONLINE
T1001964,M108,C01844,2026-09-16 06:52:39,3206.39,INR,SUCCESS,QR
T1001965,M105,C00310,2026-09-16 17:40:39,2249.35,INR,SUCCESS,ONLINE
T1001966,M116,C02380,2026-09-16 10:04:28,4537.66,INR,SUCCESS,POS
T1001967,M102,C01244,2026-09-16 20:08:45,2684.91,INR,SUCCESS,POS
T1001968,M105,C00813,2026-09-16 17:45:03,2314.27,INR,SUCCESS,QR
T1001969,M104,C02195,2026-09-16 13:25:43,5617.25,INR,SUCCESS,ONLINE
T1001970,M105,C01633,2026-09-16 20:34:48,1877.11,INR,SUCCESS,ONLINE
T1001971,M105,C00678,2026-09-16 16:31:51,2397.94,INR,SUCCESS,POS
T1001972,M117,C01954,2026-09-16 22:15:24,13563.96,INR,SUCCESS,QR
T1001973,M107,C00425,2026-09-16 09:28:51,9327.28,INR,SUCCESS,ONLINE
T1001974,M120,C01548,2026-09-16 20:04:02,2771.20,INR,SUCCESS,QR
T1001975,M109,C02828,2026-09-16 20:54:10,33367.49,INR,SUCCESS,POS
T1001976,M108,C00362,2026-09-16 09:47:50,10775.64,INR,SUCCESS,ONLINE
T1001977,M109,C02090,2026-09-16 12:20:51,39595.34,INR,SUCCESS,POS
T1001978,M102,C00515,2026-09-16 18:57:45,936.93,INR,SUCCESS,POS
T1001979,M101,C02155,2026-09-16 10:29:49,56939.76,INR,SUCCESS,POS
T1001980,M109,C02426,2026-09-16 20:24:12,49271.02,INR,SUCCESS,ONLINE
T1001981,M100,C02283,2026-09-16 14:40:44,2636.60,INR,SUCCESS,POS
T1001982,M110,C01145,2026-09-16 22:13:49,64808.23,INR,SUCCESS,ONLINE
T1001983,M117,C02331,2026-09-16 12:14:23,17869.09,INR,SUCCESS,POS
T1001984,M117,C01435,2026-09-16 19:02:25,9276.31,INR,SUCCESS,ONLINE
T1001985,M105,C02015,2026-09-17 15:19:55,135.25,INR,SUCCESS,POS
T1001986,M112,C02155,2026-09-17 16:50:54,37547.24,INR,SUCCESS,QR
T1001987,M122,C02263,2026-09-17 18:58:52,1409.21,INR,SUCCESS,QR
T1001988,M102,C01005,2026-09-17 10:40:43,2616.13,INR,SUCCESS,ONLINE
T1001989,M115,C01508,2026-09-17 12:42:48,928.97,INR,SUCCESS,ONLINE
T1001990,M118,C02111,2026-09-17 13:00:31,16015.30,INR,SUCCESS,QR
T1001991,M113,C01601,2026-09-17 20:23:43,1383.97,INR,SUCCESS,ONLINE
T1001992,M124,C00556,2026-09-17 08:44:46,1241.72,INR,SUCCESS,ONLINE
T1001993,M115,C01679,2026-09-17 14:11:23,2433.00,INR,SUCCESS,ONLINE
T1001994,M102,C01056,2026-09-17 14:22:19,1285.45,INR,SUCCESS,ONLINE
T1001995,M112,C01214,2026-09-17 14:47:02,15965.90,INR,SUCCESS,POS
T1001996,M111,C02155,2026-09-17 12:04:24,491.75,INR,FAILED,ONLINE
T1001997,M102,C01085,2026-09-17 17:21:10,1035.95,INR,SUCCESS,QR
T1001998,M117,C01466,2026-09-17 20:17:18,12308.30,INR,SUCCESS,QR
T1001999,M123,C02741,2026-09-17 11:29:56,1112.38,INR,SUCCESS,POS
T1002000,M104,C00899,2026-09-17 12:27:35,5523.48,INR,SUCCESS,ONLINE
T1002001,M116,C02921,2026-09-17 19:14:26,1768.50,INR,FAILED,QR
T1002002,M103,C00978,2026-09-17 22:25:41,7332.90,INR,SUCCESS,POS
T1002003,M101,C01459,2026-09-17 12:43:06,77663.72,INR,REVERSED,ONLINE
T1002004,M113,C00791,2026-09-17 17:45:14,1043.19,INR,SUCCESS,QR
T1002005,M103,C02991,2026-09-17 10:34:14,8738.81,INR,SUCCESS,POS
T1002006,M122,C00585,2026-09-17 20:22:58,1326.39,INR,SUCCESS,ONLINE
T1002007,M100,C00120,2026-09-17 10:51:37,1983.43,INR,SUCCESS,ONLINE
T1002008,M117,C02483,2026-09-17 20:21:20,12879.04,INR,FAILED,QR
T1002009,M106,C01557,2026-09-17 15:27:29,2073.90,INR,SUCCESS,QR
T1002010,M120,C02067,2026-09-17 19:20:03,1084.00,INR,SUCCESS,ONLINE
T1002011,M108,C01459,2026-09-17 18:54:02,15090.25,INR,SUCCESS,POS
T1002012,M104,C02137,2026-09-17 22:53:23,4642.74,INR,SUCCESS,QR
T1002013,M122,C00935,2026-09-17 11:42:31,2222.96,INR,FAILED,POS
T1002014,M108,C00022,2026-09-17 21:13:28,5114.78,INR,SUCCESS,POS
T1002015,M110,C01224,2026-09-17 08:14:48,37810.48,INR,SUCCESS,ONLINE
T1002016,M119,C00580,2026-09-17 17:48:18,70172.87,INR,SUCCESS,POS
T1002017,M105,C00034,2026-09-17 10:22:59,384.50,INR,SUCCESS,POS
T1002018,M111,C02306,2026-09-17 19:18:23,433.46,INR,SUCCESS,QR
T1002019,M100,C00628,2026-09-17 18:29:08,1873.73,INR,REVERSED,POS
T1002020,M100,C01849,2026-09-17 10:10:15,1866.26,INR,SUCCESS,POS
T1002021,,C02108,2026-09-17 20:38:02,84676.38,INR,SUCCESS,ONLINE
T1002022,M117,C00130,2026-09-17 22:20:32,4725.39,INR,FAILED,ONLINE
T1002023,M116,C02047,2026-09-17 11:14:52,3267.04,INR,SUCCESS,POS
T1002024,M122,C02299,2026-09-17 10:09:12,2373.39,INR,SUCCESS,ONLINE
T1002025,M115,C01459,2026-09-17 20:13:07,1703.32,INR,SUCCESS,POS
T1002026,M113,C02520,2026-09-17 17:36:19,154.47,INR,SUCCESS,ONLINE
T1002027,M114,C00625,2026-09-17 11:01:18,7198.61,INR,SUCCESS,POS
T1002028,M101,C02062,2026-09-17 11:20:27,31755.08,INR,SUCCESS,ONLINE
T1002029,M108,C01460,2026-09-17 18:36:25,1868.22,INR,SUCCESS,QR
T1002030,M100,C02757,2026-09-17 13:09:44,1681.43,INR,SUCCESS,POS
T1002031,M116,C02210,2026-09-17 13:22:32,2490.18,INR,SUCCESS,POS
T1002032,M110,C02378,2026-09-17 21:59:42,75140.90,INR,SUCCESS,ONLINE
T1002033,M105,C00969,2026-09-17 16:33:52,1498.38,INR,REVERSED,POS
T1002034,M121,C00274,2026-09-17 19:57:54,61846.11,INR,SUCCESS,POS
T1002035,M116,C01083,2026-09-17 11:34:43,266.19,INR,SUCCESS,QR
T1002036,M104,C01416,2026-09-17 15:45:51,3605.81,INR,SUCCESS,POS
T1002037,M105,C02564,2026-09-17 15:38:03,2627.98,INR,SUCCESS,ONLINE
T1002038,M108,C02014,2026-09-17 17:58:12,1183.71,INR,SUCCESS,ONLINE
T1002039,M106,C02751,2026-09-17 22:22:52,1872.36,INR,SUCCESS,ONLINE
T1002040,M110,C02651,2026-09-17 12:15:18,49627.29,INR,SUCCESS,ONLINE
T1002041,M115,C00051,2026-09-17 14:24:20,1663.52,INR,SUCCESS,POS
T1002042,M113,C01943,2026-09-17 13:44:24,2900.62,INR,SUCCESS,QR
T1002043,M113,C01140,2026-09-17 21:09:37,2702.65,INR,SUCCESS,POS
T1002044,M114,C01552,2026-09-17 09:59:17,14432.17,INR,SUCCESS,ONLINE
T1002045,M101,C01060,2026-09-17 23:24:19,25243.24,INR,SUCCESS,POS
T1002046,M118,C01368,2026-09-17 18:48:13,5806.41,INR,SUCCESS,QR
T1002047,M117,C00002,2026-09-17 12:44:43,4735.05,INR,SUCCESS,POS
T1002048,M100,C02209,2026-09-17 14:22:40,3656.21,INR,SUCCESS,ONLINE
T1002049,M103,C00345,2026-09-17 12:09:03,6209.73,INR,SUCCESS,POS
T1002050,M108,C00438,2026-09-17 18:24:25,12254.94,INR,SUCCESS,QR
T1002051,M111,C00790,2026-09-17 20:38:15,1268.51,INR,SUCCESS,POS
T1002052,M102,C00398,2026-09-17 12:06:41,1229.78,INR,SUCCESS,ONLINE
T1002053,M104,C01182,2026-09-17 20:18:09,1284.99,INR,SUCCESS,POS
T1002054,M104,C01283,2026-09-17 20:21:17,3827.19,INR,SUCCESS,POS
T1002055,M101,C02678,2026-09-17 19:19:16,41723.28,INR,SUCCESS,ONLINE
T1002056,M122,C00619,2026-09-17 10:46:30,1480.04,INR,SUCCESS,ONLINE
T1002057,M124,C00062,2026-09-17 20:41:06,8214.23,INR,REVERSED,ONLINE
T1002058,M122,C02994,2026-09-17 18:22:41,2812.25,INR,SUCCESS,ONLINE
T1002059,M101,C01653,2026-09-17 15:33:15,42239.33,INR,SUCCESS,ONLINE
T1002060,M117,C01316,2026-09-17 08:12:27,8146.69,INR,SUCCESS,QR
T1002061,M101,C01355,2026-09-17 11:21:57,79715.04,INR,SUCCESS,ONLINE
T1002062,M121,C02442,2026-09-17 08:18:42,69103.70,INR,SUCCESS,POS
T1002063,M113,C02238,2026-09-17 16:33:58,1227.68,INR,SUCCESS,POS
T1002064,M100,C00687,2026-09-17 12:49:02,3979.86,INR,SUCCESS,POS
T1002065,M118,C01953,2026-09-17 20:48:55,38608.48,INR,SUCCESS,QR
T1002066,M109,C02469,2026-09-17 12:28:20,14705.70,INR,SUCCESS,ONLINE
T1002067,M103,C02204,2026-09-17 12:20:11,4131.00,INR,SUCCESS,POS
T1002068,M101,C01368,2026-09-17 14:35:29,76289.63,INR,SUCCESS,POS
T1002069,M113,C00358,2026-09-17 12:00:22,2564.36,INR,SUCCESS,QR
T1002070,M112,C01494,2026-09-17 19:53:25,73353.71,INR,SUCCESS,ONLINE
T1002071,M114,C01468,2026-09-17 15:23:30,8608.32,INR,SUCCESS,QR
T1002072,M100,C00737,2026-09-17 08:40:34,3565.93,INR,SUCCESS,ONLINE
T1002073,M100,C02630,2026-09-17 18:16:37,2567.09,INR,SUCCESS,POS
T1002074,M117,C00268,2026-09-17 19:42:15,18941.39,INR,SUCCESS,ONLINE
T1002075,M107,C01914,2026-09-17 11:33:15,8832.95,INR,SUCCESS,ONLINE
T1002076,M122,C02610,2026-09-17 21:55:32,2609.62,INR,SUCCESS,ONLINE
T1002077,M105,C01531,2026-09-17 16:54:02,1446.00,INR,SUCCESS,POS
T1002078,M110,C01924,2026-09-17 21:07:52,7895.08,INR,SUCCESS,POS
T1002079,M115,C00234,2026-09-17 19:27:52,1727.76,INR,SUCCESS,ONLINE
T1002080,M104,C01040,2026-09-17 12:20:10,5434.65,INR,SUCCESS,POS
T1002081,M115,C01320,2026-09-17 09:02:02,4733.16,INR,SUCCESS,ONLINE
T1002082,M114,C02693,2026-09-17 18:04:53,4357.29,INR,SUCCESS,QR
T1002083,M114,C02535,2026-09-17 10:32:17,6103.66,INR,SUCCESS,ONLINE
T1002084,M117,C01684,2026-09-17 21:23:38,11745.77,INR,SUCCESS,ONLINE
T1002085,M124,C02040,2026-09-17 10:34:51,1263.09,INR,SUCCESS,QR
T1002086,M122,C02097,2026-09-17 13:03:27,1659.48,INR,SUCCESS,POS
T1002087,M124,C00820,2026-09-17 19:14:29,7984.03,INR,FAILED,POS
T1002088,M111,C01455,2026-09-17 14:36:14,2845.78,INR,SUCCESS,POS
T1002089,M104,C02452,2026-09-17 13:54:37,5135.08,INR,SUCCESS,ONLINE
T1002090,M105,C00788,2026-09-17 11:19:34,1470.44,INR,FAILED,POS
T1002091,M112,C01954,2026-09-17 20:21:12,40006.10,INR,SUCCESS,QR
T1002092,M117,C01280,2026-09-17 16:56:30,5952.05,INR,SUCCESS,POS
T1002093,M108,C02307,2026-09-17 14:39:49,2527.58,INR,SUCCESS,ONLINE
T1002094,M108,C01270,2026-09-17 19:56:37,3378.93,INR,SUCCESS,ONLINE
T1002095,M104,C01629,2026-09-17 20:06:38,3967.68,INR,SUCCESS,QR
T1002096,M115,C02152,2026-09-17 17:00:42,2236.55,INR,SUCCESS,ONLINE
T1002097,M112,C02153,2026-09-17 09:18:02,68226.89,INR,SUCCESS,ONLINE
T1002098,M102,C01865,2026-09-17 22:30:00,2394.11,INR,SUCCESS,POS
T1002099,M113,C00215,2026-09-17 12:14:06,2179.09,INR,SUCCESS,POS
